SYNSET_ID	TEXT	PARENTS	DEFINITION
136064-V	ВЫВЕРНУТЬ,ВЫТОШНИТЬ,РВАТЬ,СТОШНИТЬ,ВЫВОРАЧИВАТЬ,ВЫТАШНИВАТЬ,ВЫРВАТЬ	120550-V,152470-V	
136064-V	ВЫВЕРНУТЬ,ВЫТОШНИТЬ,РВАТЬ,СТОШНИТЬ,ВЫВОРАЧИВАТЬ,ВЫТАШНИВАТЬ,ВЫРВАТЬ	150231-V,114519-V,110908-V	
149923-V	ВЫМЫВАТЬСЯ	120550-V,152470-V	
149923-V	ВЫМЫВАТЬСЯ	118046-V,106629-V	
149923-V	ВЫМЫВАТЬСЯ	106565-V	
149923-V	ВЫМЫВАТЬСЯ	3406-V,106665-V	
149923-V	ВЫМЫВАТЬСЯ	106665-V,106531-V	
117964-V	ОБНЮХАТЬ,ОБНЮХИВАТЬ	115823-V,115824-V	
154876-V	СПИСАТЬ,СДИРАТЬ,СПИСЫВАТЬ,СОДРАТЬ	107592-V,122242-V,111260-V	
154876-V	СПИСАТЬ,СДИРАТЬ,СПИСЫВАТЬ,СОДРАТЬ	111639-V,111635-V,111619-V	
117783-V	ОТСЕИВАТЬ,ОТСЕЯТЬ	115756-V,112139-V	
117783-V	ОТСЕИВАТЬ,ОТСЕЯТЬ	107417-V,107410-V,107409-V,108870-V	
119190-V	ВЫПЛЕСНУТЬ,ИЗЛИВАТЬ,ИЗЛИВАТЬСЯ,ИЗЛИТЬ,ИЗЛИТЬСЯ,ВЫЛИТЬ,ВЫПЛЕСКИВАТЬ	106456-V,106457-V	высказать, выразить, обнаружить (какие-либо переживания, мысли, чувства)
119190-V	ВЫПЛЕСНУТЬ,ИЗЛИВАТЬ,ИЗЛИВАТЬСЯ,ИЗЛИТЬ,ИЗЛИТЬСЯ,ВЫЛИТЬ,ВЫПЛЕСКИВАТЬ	148998-V,119699-V	высказать, выразить, обнаружить (какие-либо переживания, мысли, чувства)
119190-V	ВЫПЛЕСНУТЬ,ИЗЛИВАТЬ,ИЗЛИВАТЬСЯ,ИЗЛИТЬ,ИЗЛИТЬСЯ,ВЫЛИТЬ,ВЫПЛЕСКИВАТЬ	106876-V,118698-V	высказать, выразить, обнаружить (какие-либо переживания, мысли, чувства)
121183-V	ИЗЛУЧАТЬ,ИСКРИТЬСЯ,ИЗЛУЧИТЬ,БЛЕСТЕТЬ,ГОРЕТЬ,ЗАБЛЕСТЕТЬ,ЗАИСКРИТЬСЯ,ЗАСВЕТИТЬСЯ,СИЯТЬ,СВЕТИТЬСЯ,ЗАСИЯТЬ,СВЕРКНУТЬ,СВЕРКАТЬ,ЛУЧИТЬСЯ,ЗАСВЕРКАТЬ	106456-V,106457-V	сверкать ярким, ослепительным светом, блестеть; также светиться, выражать какое-нибудь пылкое чувство, страсть (о глазах)
121183-V	ИЗЛУЧАТЬ,ИСКРИТЬСЯ,ИЗЛУЧИТЬ,БЛЕСТЕТЬ,ГОРЕТЬ,ЗАБЛЕСТЕТЬ,ЗАИСКРИТЬСЯ,ЗАСВЕТИТЬСЯ,СИЯТЬ,СВЕТИТЬСЯ,ЗАСИЯТЬ,СВЕРКНУТЬ,СВЕРКАТЬ,ЛУЧИТЬСЯ,ЗАСВЕРКАТЬ	148998-V,119699-V	сверкать ярким, ослепительным светом, блестеть; также светиться, выражать какое-нибудь пылкое чувство, страсть (о глазах)
153162-V	ЗАГИПСОВАТЬ,ГИПСОВАТЬ	111428-V,111427-V	
123491-V	ПРОСТУПАТЬ,ПРОСТУПИТЬ	120904-V,120905-V,111329-V	
130975-V	ДУДЕТЬ	112574-V,107093-V	играть на дудке или каком-либо другом духовом инструменте
130975-V	ДУДЕТЬ	111171-V,110440-V,110442-V	играть на дудке или каком-либо другом духовом инструменте
149413-V	ГУДЕТЬ,ЗАГУДЕТЬ,ЗАТРУБИТЬ,ПРОГУДЕТЬ,ТРУБИТЬ	112574-V,107093-V	издавать протяжный громкий звук, сигнал
149413-V	ГУДЕТЬ,ЗАГУДЕТЬ,ЗАТРУБИТЬ,ПРОГУДЕТЬ,ТРУБИТЬ	134890-V,106542-V	издавать протяжный громкий звук, сигнал
111863-V	РАСКОРЧЕВАТЬ,КОРЧЕВАТЬ,ВЫКОРЧЕВЫВАТЬ,ВЫКОРЧЕВАТЬ	137227-V,110911-V	
111863-V	РАСКОРЧЕВАТЬ,КОРЧЕВАТЬ,ВЫКОРЧЕВЫВАТЬ,ВЫКОРЧЕВАТЬ	115776-V,110916-V	
130445-V	ВЫКАЧАТЬ,ВЫКАЧИВАТЬ	116303-V,118698-V	
130445-V	ВЫКАЧАТЬ,ВЫКАЧИВАТЬ	110916-V,110910-V,115594-V	
133223-V	ОБРЕСТИ,ОБРЕТАТЬ	116303-V,118698-V	
133223-V	ОБРЕСТИ,ОБРЕТАТЬ	118282-V,117371-V	
133223-V	ОБРЕСТИ,ОБРЕТАТЬ	120784-V,106493-V	
141664-V	БАЛАНСИРОВАТЬ	106530-V,106501-V	
141664-V	БАЛАНСИРОВАТЬ	106490-V,129710-V	
141664-V	БАЛАНСИРОВАТЬ	106501-V	
135100-V	СЛИЗНУТЬ,СЛИЗАТЬ,СЛИЗЫВАТЬ	121418-V,112077-V	
135100-V	СЛИЗНУТЬ,СЛИЗАТЬ,СЛИЗЫВАТЬ	120734-V,111998-V	
125653-V	ПОВЕЛЕВАТЬ	125652-V,115660-V,118038-V	приказывать, указывать по праву своей власти
115875-V	ПОДСУШИВАТЬ,ПОДСУШИТЬ	111479-V,110908-V	
117801-V	ОБСУШИТЬСЯ,ОБСУШИВАТЬСЯ,ВЫСУШИТЬСЯ,СУШИТЬСЯ	111479-V,110908-V	
126323-V	ПРОМОКНУТЬ,ПРОМОКАТЬ	111479-V,110908-V	
125882-V	ВЫСЕЛИТЬ,ВЫСЕЛЯТЬ	115247-V,112548-V,111260-V	заставлять покинуть место своего жительства
125882-V	ВЫСЕЛИТЬ,ВЫСЕЛЯТЬ	115447-V,106938-V,106700-V	заставлять покинуть место своего жительства
127201-V	ОТЛУПИТЬСЯ,СЛЕЗТЬ,СЛЕЗАТЬ,СЛАЗИТЬ,ОБЛУПИТЬСЯ,ОБЛУПИТЬ,ОБЛЕЗТЬ,ОБЛЕЗАТЬ,ЛУПИТЬСЯ	115547-V,115548-V,107447-V	
127201-V	ОТЛУПИТЬСЯ,СЛЕЗТЬ,СЛЕЗАТЬ,СЛАЗИТЬ,ОБЛУПИТЬСЯ,ОБЛУПИТЬ,ОБЛЕЗТЬ,ОБЛЕЗАТЬ,ЛУПИТЬСЯ	120653-V,112155-V	
109122-V	ПОТУШИТЬ,ТУШИТЬ	109121-V,109109-V	
112383-V	ПЕРЕВАРИТЬ,ПЕРЕВАРИВАТЬ	109121-V,109109-V	
112383-V	ПЕРЕВАРИТЬ,ПЕРЕВАРИВАТЬ	120969-V,107602-V	
115931-V	ОГЛЯНУТЬСЯ,ОГЛЯДЫВАТЬСЯ,ОЗИРАТЬСЯ,ОСМАТРИВАТЬСЯ,ОСМОТРЕТЬСЯ,ОГЛЯДЕТЬСЯ,ОБСМОТРЕТЬСЯ,ОБСМАТРИВАТЬСЯ	106903-V,114501-V,145755-V	смотреть, бросать взгляды вокруг себя; осматриваться
116281-V	ПОГЛАЗЕТЬ,ЗЕВАТЬ,ГЛАЗЕТЬ	106903-V,114501-V,145755-V	смотреть ради праздного любопытства.
117989-V	ОГЛЯДЫВАТЬСЯ,ОГЛЯНУТЬСЯ	106903-V,114501-V,145755-V	смотреть, бросать взгляды вокруг себя; осматриваться
117989-V	ОГЛЯДЫВАТЬСЯ,ОГЛЯНУТЬСЯ	116236-V,111038-V	смотреть, бросать взгляды вокруг себя; осматриваться
120758-V	ПОКОСИТЬСЯ,КОСИТЬСЯ	106903-V,114501-V,145755-V	
125789-V	ВЫГЛЯНУТЬ,ВЫГЛЯДЫВАТЬ	106903-V,114501-V,145755-V	посмотреть, высунувшись откуда-либо, показавшись наружу
125789-V	ВЫГЛЯНУТЬ,ВЫГЛЯДЫВАТЬ	124721-V,124720-V,116124-V	посмотреть, высунувшись откуда-либо, показавшись наружу
127101-V	НАГЛЯДЕТЬСЯ,НАСМОТРЕТЬСЯ,НАСМАТРИВАТЬСЯ	106903-V,114501-V,145755-V	
127101-V	НАГЛЯДЕТЬСЯ,НАСМОТРЕТЬСЯ,НАСМАТРИВАТЬСЯ	119317-V,116684-V	
127480-V	ПЕРЕГЛЯДЫВАТЬСЯ,ПЕРЕГЛЯНУТЬСЯ	106903-V,114501-V,145755-V	
127480-V	ПЕРЕГЛЯДЫВАТЬСЯ,ПЕРЕГЛЯНУТЬСЯ	137784-V,112933-V	
134120-V	ПРИГЛЯДЕТЬСЯ,ПРИСМОТРЕТЬСЯ,ПРИСМАТРИВАТЬСЯ	106903-V,114501-V,145755-V	внимательно разглядеть кого-либо, что-либо, всмотреться в кого-либо, во что-либо
134120-V	ПРИГЛЯДЕТЬСЯ,ПРИСМОТРЕТЬСЯ,ПРИСМАТРИВАТЬСЯ	133722-V,111489-V	внимательно разглядеть кого-либо, что-либо, всмотреться в кого-либо, во что-либо
137777-V	ЗАГЛЯДЫВАТЬ,ЗАГЛЯНУТЬ	106903-V,114501-V,145755-V	
142151-V	РАСКРУЧИВАТЬ,РАСКРУТИТЬ	115727-V,111047-V	вращать, заставить вращаться, увеличивая скорость
117784-V	ОТСИЖИВАТЬСЯ,ОТСИДЕТЬСЯ	106803-V,106802-V	
116688-V	ТАСОВАТЬ,СТАСОВАТЬ,ПЕРЕТАСОВЫВАТЬ,ПЕРЕТАСОВАТЬ	150226-V,115234-V	
111876-V	ОКУРИТЬ,ОКУРИВАТЬ	111875-V,107325-V	
127446-V	ПОЖЕЧЬ,ПОЛЫХАТЬ,ПРИПЕКАТЬ,ПРИПЕЧЬ,ЖАРИТЬ,ЖЕЧЬ,НАПЕЧЬ,ПАЛИТЬ	111875-V,107325-V	излучать сильное тепло, обдавать жаром
141499-V	ПОДРЫТЬ,ПОДРЫВАТЬ	132784-V,110916-V	
141499-V	ПОДРЫТЬ,ПОДРЫВАТЬ	111983-V,111668-V	
116807-V	ОБОЛЬЩАТЬСЯ,ОБОЛЬСТИТЬСЯ,САМООБОЛЬЩАТЬСЯ	116751-V,116115-V,141697-V	
116807-V	ОБОЛЬЩАТЬСЯ,ОБОЛЬСТИТЬСЯ,САМООБОЛЬЩАТЬСЯ	107199-V,115293-V,115751-V	
116807-V	ОБОЛЬЩАТЬСЯ,ОБОЛЬСТИТЬСЯ,САМООБОЛЬЩАТЬСЯ	113119-V,106504-V	
116807-V	ОБОЛЬЩАТЬСЯ,ОБОЛЬСТИТЬСЯ,САМООБОЛЬЩАТЬСЯ	134714-V,118574-V	
133498-V	ОТПУГНУТЬ,ОТТОЛКНУТЬ,ОТТАЛКИВАТЬ,ОТПУГИВАТЬ	136941-V,110474-V	отталкивать, вызывать неприятие, отдалять какими-либо свойствами, поведением и т. п.
110449-V	ВЫПЛЯСЫВАТЬ,ПЛЯСАТЬ,ОТПЛЯСЫВАТЬ,СПЛЯСАТЬ,ПОПЛЯСАТЬ	110443-V,110440-V	исполнить пляску; станцевать (обычно народный танец)
8980-V	ИЗВЕРГАТЬСЯ,ИЗВЕРГНУТЬСЯ	150231-V,114519-V,110908-V	
8980-V	ИЗВЕРГАТЬСЯ,ИЗВЕРГНУТЬСЯ	106550-V,106551-V	
150058-V	ВЫПЛЕСНУТЬ,ВЫПЛЕСКИВАТЬ	150231-V,114519-V,110908-V	выбросить, вынести на сушу волной, течением
150058-V	ВЫПЛЕСНУТЬ,ВЫПЛЕСКИВАТЬ	154208-V,106938-V	выбросить, вынести на сушу волной, течением
142496-V	ОТБУКСИРОВЫВАТЬ,ОТБУКСИРОВАТЬ	4632-V,120487-V,106501-V	
142496-V	ОТБУКСИРОВЫВАТЬ,ОТБУКСИРОВАТЬ	116392-V,115674-V	
130891-V	ДОКРИКИВАТЬСЯ,ДОКРИЧАТЬСЯ	154910-V,130876-V	
130891-V	ДОКРИКИВАТЬСЯ,ДОКРИЧАТЬСЯ	154983-V,106548-V	
115782-V	ЗАСЕКАТЬ,ЗАСЕЧЬ,ЗАПОРОТЬ,ЗАПАРЫВАТЬ	152733-V,111386-V	поркой доводить до смерти
114117-V	ПОДУШИТЬ,ДУШИТЬ,НАДУШИТЬ	135850-V,116746-V	опрыскивать, смачивать духами, одеколоном и т. п.
114117-V	ПОДУШИТЬ,ДУШИТЬ,НАДУШИТЬ	110779-V,110780-V	опрыскивать, смачивать духами, одеколоном и т. п.
123950-V	ССАЖИВАТЬ,ССАДИТЬ,ВЫСАЖИВАТЬ,ВЫСАДИТЬ	112548-V,106817-V,108870-V	давать возможность или заставлять выйти, сойти (с поезда, парохода и т. п.); высаживать
141343-V	СНИМАТЬ,СНЯТЬ	112548-V,106817-V,108870-V	
5191-V	ШАНТАЖИРОВАТЬ,ПОШАНТАЖИРОВАТЬ	106954-V,106707-V,127111-V	добиваться чего-либо путём шантажа кого-либо; принуждать кого-либо к чему-либо с помощью запугивания, угроз разоблачения или разглашения каких-либо компрометирующих, нередко сфабрикованных, сведений
5191-V	ШАНТАЖИРОВАТЬ,ПОШАНТАЖИРОВАТЬ	5190-V,647-V,106701-V	добиваться чего-либо путём шантажа кого-либо; принуждать кого-либо к чему-либо с помощью запугивания, угроз разоблачения или разглашения каких-либо компрометирующих, нередко сфабрикованных, сведений
138424-V	НАЕХАТЬ,НАЕЗЖАТЬ	106954-V,106707-V,127111-V	начать оказывать давление, обычно с целью заставить выполнить какие-либо требования
138424-V	НАЕХАТЬ,НАЕЗЖАТЬ	127111-V,106817-V,116506-V	начать оказывать давление, обычно с целью заставить выполнить какие-либо требования
152585-V	ПОТРЯСАТЬ	106954-V,106707-V,127111-V	эмоционально трясти чем-либо, как правило, в течение короткого времени, в качестве жеста угрозы или привлечения внимания
152585-V	ПОТРЯСАТЬ	115995-V,106938-V	эмоционально трясти чем-либо, как правило, в течение короткого времени, в качестве жеста угрозы или привлечения внимания
128617-V	РАЗГУЛЯТЬ,РАЗГУЛИВАТЬ	120093-V,118574-V	
128617-V	РАЗГУЛЯТЬ,РАЗГУЛИВАТЬ	114663-V,114652-V	
4575-V	ЗАБЕТОНИРОВАТЬ,БЕТОНИРОВАТЬ	110751-V,106631-V	
4575-V	ЗАБЕТОНИРОВАТЬ,БЕТОНИРОВАТЬ	106501-V	
4575-V	ЗАБЕТОНИРОВАТЬ,БЕТОНИРОВАТЬ	111413-V,110719-V,107325-V	
110810-V	НАБИТЬ,НАПИХИВАТЬ,НАПИХАТЬ,НАБИВАТЬ	110751-V,106631-V	наполнение чем-либо
111424-V	ЦЕМЕНТИРОВАТЬ,ЗАЦЕМЕНТИРОВАТЬ	110751-V,106631-V	
111424-V	ЦЕМЕНТИРОВАТЬ,ЗАЦЕМЕНТИРОВАТЬ	106501-V	
111424-V	ЦЕМЕНТИРОВАТЬ,ЗАЦЕМЕНТИРОВАТЬ	111413-V,110719-V,107325-V	
112381-V	НАЧИНЯТЬ,НАЧИНИТЬ	110751-V,106631-V	
113282-V	НАДУВАТЬ,НАДУТЬ,РАЗДУТЬ,РАЗДУВАТЬ	110751-V,106631-V	
118288-V	НАВОДНЯТЬ,НАВОДНИТЬ	110751-V,106631-V	заполнение чего-либо чересчур большим количеством кого-либо/чего-либо
119771-V	ЗАБИВАТЬ,ЗАБИТЬ	110751-V,106631-V	заполнять чем-либо до предела
120248-V	ОГЛАШАТЬСЯ,ОГЛАСИТЬСЯ,ОГЛАШАТЬ,ОГЛАСИТЬ	110751-V,106631-V	наполнять какое-то пространство громким звуком, криками
120248-V	ОГЛАШАТЬСЯ,ОГЛАСИТЬСЯ,ОГЛАШАТЬ,ОГЛАСИТЬ	107104-V,107093-V	наполнять какое-то пространство громким звуком, криками
126269-V	ЗАХЛАМЛЯТЬ,ЗАБАРАХЛИТЬ,ЗАХЛАМИТЬ	110751-V,106631-V	
126269-V	ЗАХЛАМЛЯТЬ,ЗАБАРАХЛИТЬ,ЗАХЛАМИТЬ	120441-V,110751-V,112696-V,112737-V	
126364-V	ИСПИСЫВАТЬ,ИСПИСАТЬ	110751-V,106631-V	
131465-V	ЗАПОЛОНЯТЬ,ЗАПОЛОНИТЬ	110751-V,106631-V	занять полностью собой, захватить, заполнить какое-либо пространство
137667-V	ВКЛАДЫВАТЬ,ВКЛЮЧИТЬ,ВКЛЮЧАТЬ,ВЛОЖИТЬ	110751-V,106631-V	
140795-V	НАГНЕТАТЬ	110751-V,106631-V	давлением перемещать и сосредоточивать в ограниченном пространстве (жидкость, газ и т. п.)
140795-V	НАГНЕТАТЬ	121374-V,110751-V	давлением перемещать и сосредоточивать в ограниченном пространстве (жидкость, газ и т. п.)
118864-V	ПРОСПАТЬ,ЗАСПАТЬСЯ,ПРОСЫПАТЬ	106721-V,106640-V	
152588-V	ОТСЫПАТЬ	113386-V,110908-V	
152588-V	ОТСЫПАТЬ	116051-V,107417-V	
125999-V	ДЕБОШИРИТЬ,НАБУЗИТЬ,НАДЕБОШИРИТЬ,БУЯНИТЬ,БУЗИТЬ,РАЗБУЯНИТЬСЯ	121086-V,111611-V,130564-V,107328-V	вести себя шумно, затевать скандал, устраивать бузу
125999-V	ДЕБОШИРИТЬ,НАБУЗИТЬ,НАДЕБОШИРИТЬ,БУЯНИТЬ,БУЗИТЬ,РАЗБУЯНИТЬСЯ	107214-V,107328-V,106504-V	вести себя шумно, затевать скандал, устраивать бузу
